,Activity,SoraRank,elapsedTime,Current,Drink,Eat,Exercise,Grooming,Pee,Poop,Sleep,Teeth Clean,TimeDiff_Pee,TimeDiff_Exercise,TimeDiff_Poop,TimeDiff_Sleep,TimeDiff_Drink,TimeDiff_Eat,TimeDiff_Grooming,TimeDiff_Teeth Clean,hour,DOW_Friday,DOW_Monday,DOW_Saturday,DOW_Sunday,DOW_Thursday,DOW_Tuesday,DOW_Wednesday
1001,Pee,2.857142857142857,0.21555555555555556,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0691666666666666,9.569166666666666,12.4525,8.596388888888889,0.2763888888888889,4.542777777777777,70.56527777777778,0.0,19.816666666666666,0,0,1,0,0,0,0
1002,Drink,2.875,0.3486111111111111,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.4177777777777778,9.917777777777777,12.801111111111112,8.945,0.5641666666666667,4.891388888888889,70.91388888888889,0.0,20.166666666666668,0,0,1,0,0,0,0
1003,Poop,3.0,1.0866666666666667,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.5044444444444443,11.004444444444445,5.8375,10.031666666666666,1.6508333333333334,5.978055555555556,72.00055555555555,0.0,21.25,0,0,1,0,0,0,0
1004,Sleep,3.2,1.2658333333333334,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.770277777777778,12.270277777777778,7.1033333333333335,4.979166666666667,2.9166666666666665,7.243888888888889,73.26638888888888,0.0,22.516666666666666,0,0,1,0,0,0,0
1005,Drink,3.0,1.1733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.943611111111111,13.44361111111111,8.276666666666667,6.1525,3.5258333333333334,8.417222222222222,74.43972222222222,0.0,23.683333333333334,0,0,1,0,0,0,0
1006,Pee,3.0,0.022222222222222223,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.8966666666666665,13.465833333333334,8.29888888888889,6.174722222222222,3.5480555555555555,8.439444444444444,74.46194444444444,0.0,23.7,0,0,1,0,0,0,0
1007,Poop,3.0,8.400833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2975,21.866666666666667,10.862222222222222,14.575555555555555,11.948888888888888,16.84027777777778,82.86277777777778,0.0,8.116666666666667,0,0,0,1,0,0,0
1008,Pee,3.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.484166666666667,21.95,10.945555555555556,14.658888888888889,12.032222222222222,16.92361111111111,82.94611111111111,0.0,8.2,0,0,0,1,0,0,0
1009,Exercise,3.0,2.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.534166666666666,19.033333333333335,12.995555555555555,16.70888888888889,14.082222222222223,18.97361111111111,84.9961111111111,0.0,10.25,0,0,0,1,0,0,0
1010,Drink,3.0,1.1125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.646666666666667,20.145833333333332,14.108055555555556,17.82138888888889,11.668888888888889,20.086111111111112,86.10861111111112,0.0,11.35,0,0,0,1,0,0,0
1011,Drink,3.0,0.4047222222222222,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.051388888888889,20.550555555555555,14.512777777777778,18.226111111111113,0.4047222222222222,20.490833333333335,86.51333333333334,0.0,11.766666666666667,0,0,0,1,0,0,0
1012,Pee,3.0,0.04972222222222222,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6169444444444445,20.600277777777777,14.5625,18.275833333333335,0.45444444444444443,20.540555555555557,86.56305555555555,0.0,11.816666666666666,0,0,0,1,0,0,0
1013,Poop,3.5,0.09805555555555556,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.715,20.698333333333334,3.7983333333333333,18.37388888888889,0.5525,20.63861111111111,86.66111111111111,0.0,11.9,0,0,0,1,0,0,0
1014,Exercise,3.8,0.09666666666666666,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8116666666666665,1.7616666666666667,3.895,18.470555555555556,0.6491666666666667,20.735277777777778,86.75777777777778,0.0,12.0,0,0,0,1,0,0,0
1015,Sleep,3.8333333333333335,0.48277777777777775,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.294444444444444,2.2444444444444445,4.377777777777778,13.974166666666667,1.1319444444444444,21.218055555555555,87.24055555555556,0.0,12.483333333333333,0,0,0,1,0,0,0
1016,Drink,4.0,2.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.183333333333334,5.133333333333334,7.266666666666667,16.863055555555555,3.616111111111111,24.106944444444444,90.12944444444445,0.0,15.383333333333333,0,0,0,1,0,0,0
1017,Eat,4.0,0.006111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.189444444444445,5.139444444444444,7.272777777777778,16.86916666666667,3.6222222222222222,20.344444444444445,90.13555555555556,0.0,15.383333333333333,0,0,0,1,0,0,0
1018,Drink,4.0,0.03638888888888889,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.225833333333333,5.175833333333333,7.309166666666667,16.905555555555555,0.0425,20.38083333333333,90.17194444444445,0.0,15.416666666666666,0,0,0,1,0,0,0
1019,Exercise,4.333333333333333,0.33305555555555555,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.558888888888889,3.7472222222222222,7.642222222222222,17.238611111111112,0.37555555555555553,20.71388888888889,90.505,0.0,15.75,0,0,0,1,0,0,0
1020,Sleep,4.0,0.5288888888888889,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.087777777777777,4.276111111111111,8.171111111111111,3.7933333333333334,0.9044444444444445,21.24277777777778,91.0338888888889,0.0,16.283333333333335,0,0,0,1,0,0,0
1021,Drink,4.0,0.8502777777777778,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.938055555555556,5.126388888888889,9.02138888888889,4.643611111111111,1.7122222222222223,22.093055555555555,91.88416666666667,0.0,17.133333333333333,0,0,0,1,0,0,0
1022,Pee,4.0,0.020833333333333332,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.341944444444445,5.147222222222222,9.042222222222222,4.664444444444444,1.7330555555555556,22.113888888888887,91.905,0.0,17.15,0,0,0,1,0,0,0
1023,Sleep,4.0,0.7516666666666667,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0936111111111115,5.898888888888889,9.793888888888889,1.6227777777777779,2.484722222222222,22.865555555555556,92.65666666666667,0.0,17.9,0,0,0,1,0,0,0
1024,Pee,4.333333333333333,2.2005555555555554,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.9522222222222223,8.099444444444444,11.994444444444444,3.8233333333333333,4.685277777777777,25.066111111111113,94.85722222222222,0.0,20.1,0,0,0,1,0,0,0
1025,Poop,4.5,0.24888888888888888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.201111111111111,8.348333333333333,8.445,4.072222222222222,4.934166666666667,25.315,95.1061111111111,0.0,20.35,0,0,0,1,0,0,0
1026,Drink,4.0,0.47333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.6744444444444446,8.821666666666667,8.918333333333333,4.545555555555556,3.6952777777777777,25.788333333333334,95.57944444444445,0.0,20.833333333333332,0,0,0,1,0,0,0
1027,Exercise,3.3333333333333335,0.13694444444444445,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.8113888888888887,5.211388888888889,9.055277777777778,4.6825,3.832222222222222,25.92527777777778,95.71638888888889,0.0,20.966666666666665,0,0,0,1,0,0,0
1029,Drink,3.6,0.0025,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.175277777777778,5.575277777777778,9.419166666666667,5.046388888888889,0.5008333333333334,26.289166666666667,73.45333333333333,0.0,21.333333333333332,0,0,0,1,0,0,0
1030,Drink,3.6666666666666665,0.17222222222222222,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.3475,5.7475,9.591388888888888,5.2186111111111115,0.17222222222222222,26.461388888888887,73.62555555555555,0.0,21.5,0,0,0,1,0,0,0
1031,Pee,3.7142857142857144,0.09083333333333334,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.4861111111111112,5.838333333333333,9.682222222222222,5.309444444444445,0.26305555555555554,26.552222222222223,73.71638888888889,0.0,21.583333333333332,0,0,0,1,0,0,0
1032,Drink,3.375,0.02638888888888889,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.5125,5.864722222222222,9.70861111111111,5.335833333333333,0.11722222222222223,26.578611111111112,73.74277777777777,0.0,21.616666666666667,0,0,0,1,0,0,0
1033,Drink,3.3333333333333335,0.42277777777777775,0.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.9352777777777779,6.2875,10.131388888888889,5.758611111111111,0.42277777777777775,27.00138888888889,74.16555555555556,0.0,22.033333333333335,0,0,0,1,0,0,0
1034,Pee,3.0,9.956111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.405277777777778,16.24361111111111,20.0875,15.714722222222223,10.37888888888889,36.9575,84.12166666666667,0.0,8.0,0,1,0,0,0,0,0
1035,Poop,4.0,0.13083333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.536111111111111,16.374444444444446,11.773333333333333,15.845555555555556,10.509722222222223,37.08833333333333,84.2525,0.0,8.133333333333333,0,1,0,0,0,0,0
1036,Exercise,3.5,1.0327777777777778,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.568888888888889,12.195833333333333,12.806111111111111,16.878333333333334,11.5425,38.12111111111111,85.28527777777778,0.0,9.15,0,1,0,0,0,0,0
1037,Drink,3.3333333333333335,0.2902777777777778,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,11.859166666666667,12.48611111111111,13.096388888888889,17.16861111111111,11.41,38.41138888888889,85.57555555555555,0.0,9.45,0,1,0,0,0,0,0
1038,Sleep,3.5,0.4261111111111111,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,12.285277777777777,12.912222222222223,13.5225,15.971944444444444,11.83611111111111,38.8375,86.00166666666667,0.0,9.866666666666667,0,1,0,0,0,0,0
1039,Pee,3.6666666666666665,1.486388888888889,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.366388888888889,14.39861111111111,15.008888888888889,17.458333333333332,13.3225,40.32388888888889,87.48805555555556,0.0,11.366666666666667,0,1,0,0,0,0,0
1040,Exercise,3.5,0.20805555555555555,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5744444444444445,2.410833333333333,15.216944444444444,17.66638888888889,13.530555555555555,40.53194444444444,87.69611111111111,0.0,11.566666666666666,0,1,0,0,0,0,0
1041,Pee,3.5,0.5952777777777778,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8033333333333333,3.006111111111111,15.812222222222223,18.261666666666667,14.125833333333333,41.12722222222222,88.29138888888889,0.0,12.166666666666666,0,1,0,0,0,0,0
1042,Eat,3.6,0.034444444444444444,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.8377777777777777,3.0405555555555557,15.846666666666666,18.29611111111111,14.160277777777777,20.817222222222224,88.32583333333334,0.0,12.2,0,1,0,0,0,0,0
1043,Poop,3.5,0.01,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.8477777777777777,3.0505555555555555,4.083333333333333,18.30611111111111,14.170277777777779,20.827222222222222,88.33583333333333,0.0,12.216666666666667,0,1,0,0,0,0,0
1044,Drink,3.6666666666666665,0.4061111111111111,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.2538888888888888,3.4566666666666666,4.489444444444445,18.712222222222223,3.1663888888888887,21.233333333333334,88.74194444444444,0.0,12.616666666666667,0,1,0,0,0,0,0
1045,Drink,3.5714285714285716,0.11916666666666667,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.3730555555555555,3.575833333333333,4.608611111111111,18.83138888888889,0.11916666666666667,21.3525,88.86111111111111,0.0,12.733333333333333,0,1,0,0,0,0,0
1046,Eat,3.5,0.01972222222222222,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.3927777777777777,3.5955555555555554,4.628333333333333,18.851111111111113,0.1388888888888889,0.555,88.88083333333333,0.0,12.75,0,1,0,0,0,0,0
1047,Exercise,3.4444444444444446,0.07166666666666667,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.4644444444444444,1.256388888888889,4.7,18.922777777777778,0.21055555555555555,0.6266666666666667,88.9525,0.0,12.833333333333334,0,1,0,0,0,0,0
1048,Drink,3.4,0.012222222222222223,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.4766666666666666,1.2686111111111111,4.7122222222222225,18.935,0.10361111111111111,0.6388888888888888,88.96472222222222,0.0,12.833333333333334,0,1,0,0,0,0,0
1049,Sleep,3.4,0.46694444444444444,0.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.9436111111111112,1.7355555555555555,5.179166666666666,3.43,0.5705555555555556,1.1058333333333332,89.43166666666667,0.0,13.3,0,1,0,0,0,0,0
1050,Sleep,3.5555555555555554,1.653888888888889,0.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.5975,3.3894444444444445,6.833055555555555,1.653888888888889,2.2244444444444444,2.7597222222222224,91.08555555555556,0.0,14.95,0,1,0,0,0,0,0
1051,Pee,3.75,0.8627777777777778,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.6569444444444446,4.252222222222223,7.695833333333334,2.5166666666666666,3.087222222222222,3.6225,91.94833333333334,0.0,15.816666666666666,0,1,0,0,0,0,0
1052,Exercise,3.6666666666666665,0.3827777777777778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.039722222222222,3.3786111111111112,8.078611111111112,2.8994444444444443,3.47,4.005277777777778,92.33111111111111,0.0,16.2,0,1,0,0,0,0,0
1053,Drink,3.6666666666666665,0.3547222222222222,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.394444444444445,3.7333333333333334,8.433333333333334,3.254166666666667,3.721111111111111,4.36,92.68583333333333,0.0,16.566666666666666,0,1,0,0,0,0,0
1054,Exercise,3.5,0.050833333333333335,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.445277777777778,0.40555555555555556,8.484166666666667,3.305,3.7719444444444443,4.410833333333334,92.73666666666666,0.0,16.616666666666667,0,1,0,0,0,0,0
1055,Sleep,3.6,0.4727777777777778,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.918055555555555,0.8783333333333333,8.956944444444444,2.1238888888888887,4.244722222222222,4.883611111111111,93.20944444444444,0.0,17.083333333333332,0,1,0,0,0,0,0
1056,Pee,3.6,1.4302777777777778,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.691388888888889,2.308611111111111,10.387222222222222,3.5541666666666667,5.675,6.313888888888889,94.63972222222222,0.0,18.516666666666666,0,1,0,0,0,0,0
1057,Eat,3.5,0.06888888888888889,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.7602777777777776,2.3775,10.456111111111111,3.6230555555555557,5.743888888888889,5.8277777777777775,94.70861111111111,0.0,18.583333333333332,0,1,0,0,0,0,0
1058,Drink,3.4285714285714284,0.09583333333333334,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.8561111111111113,2.473333333333333,10.551944444444445,3.718888888888889,2.118611111111111,5.923611111111111,94.80444444444444,0.0,18.683333333333334,0,1,0,0,0,0,0
1059,Eat,3.4285714285714284,0.5147222222222222,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.370833333333333,2.9880555555555555,11.066666666666666,4.233611111111111,2.6333333333333333,0.6105555555555555,95.31916666666666,0.0,19.2,0,1,0,0,0,0,0
1060,Poop,3.4285714285714284,0.2872222222222222,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.6580555555555554,3.2752777777777777,7.270555555555555,4.520833333333333,2.9205555555555556,0.8977777777777778,95.60638888888889,0.0,19.483333333333334,0,1,0,0,0,0,0
1061,Exercise,3.625,0.012777777777777779,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.6708333333333334,2.8825,7.283333333333333,4.533611111111111,2.933333333333333,0.9105555555555556,95.61916666666667,0.0,19.5,0,1,0,0,0,0,0
1062,Drink,3.7142857142857144,0.17777777777777778,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.848611111111111,3.060277777777778,7.461111111111111,4.711388888888889,0.9925,1.0883333333333334,95.79694444444445,0.0,19.666666666666668,0,1,0,0,0,0,0
1063,Drink,3.75,0.1375,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.986111111111111,3.1977777777777776,7.598611111111111,4.848888888888889,0.1375,1.2258333333333333,95.93444444444444,0.0,19.8,0,1,0,0,0,0,0
1064,Drink,3.75,1.6375,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,5.623611111111111,4.835277777777778,9.23611111111111,6.4863888888888885,1.6375,2.8633333333333333,97.57194444444444,0.0,21.45,0,1,0,0,0,0,0
1065,Pee,3.888888888888889,0.019166666666666665,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.951388888888889,4.854444444444445,9.255277777777778,6.5055555555555555,1.6566666666666667,2.8825,97.5911111111111,0.0,21.466666666666665,0,1,0,0,0,0,0
1066,Pee,4.5,1.5844444444444445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5844444444444445,6.438888888888889,10.839722222222223,8.09,3.241111111111111,4.466944444444445,99.17555555555556,0.0,23.05,0,1,0,0,0,0,0
1067,Pee,3.0,9.560277777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.560277777777777,15.999166666666667,20.4,17.650277777777777,12.801388888888889,14.027222222222223,108.73583333333333,0.0,8.616666666666667,0,0,0,0,0,1,0
1068,Poop,4.0,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.743611111111111,16.1825,13.312777777777777,17.83361111111111,12.984722222222222,14.210555555555555,108.91916666666667,0.0,8.8,0,0,0,0,0,1,0
1069,Exercise,4.0,0.3894444444444444,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.133055555555556,13.689444444444444,13.702222222222222,18.223055555555554,13.374166666666667,14.6,109.3086111111111,0.0,9.183333333333334,0,0,0,0,0,1,0
1070,Eat,4.0,0.1613888888888889,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.294444444444444,13.850833333333334,13.863611111111112,18.384444444444444,13.535555555555556,14.150833333333333,109.47,0.0,9.35,0,0,0,0,0,1,0
1071,Drink,3.75,0.03388888888888889,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.328333333333333,13.884722222222223,13.8975,18.418333333333333,11.931944444444444,14.184722222222222,109.5038888888889,0.0,9.383333333333333,0,0,0,0,0,1,0
1072,Eat,3.8,0.36527777777777776,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.69361111111111,14.25,14.262777777777778,18.78361111111111,12.297222222222222,0.39916666666666667,109.86916666666667,0.0,9.75,0,0,0,0,0,1,0
1073,Drink,3.6666666666666665,0.23055555555555557,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,10.924166666666666,14.480555555555556,14.493333333333334,19.014166666666668,0.5958333333333333,0.6297222222222222,110.09972222222223,0.0,9.966666666666667,0,0,0,0,0,1,0
1074,Eat,3.5714285714285716,0.145,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,11.069166666666666,14.625555555555556,14.638333333333334,19.159166666666668,0.7408333333333333,0.37555555555555553,110.24472222222222,0.0,10.116666666666667,0,0,0,0,0,1,0
1075,Poop,3.625,0.5047222222222222,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,11.573888888888888,15.130277777777778,1.8302777777777777,19.663888888888888,1.2455555555555555,0.8802777777777778,110.74944444444445,0.0,10.616666666666667,0,0,0,0,0,1,0
1076,Exercise,3.5555555555555554,0.2863888888888889,0.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,11.860277777777778,1.7272222222222222,2.1166666666666667,19.950277777777778,1.5319444444444446,1.1666666666666667,111.03583333333333,0.0,10.916666666666666,0,0,0,0,0,1,0
1077,Drink,3.6,0.06666666666666667,0.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,11.926944444444445,1.7938888888888889,2.183333333333333,20.016944444444444,1.0027777777777778,1.2333333333333334,111.1025,0.0,10.983333333333333,0,0,0,0,0,1,0
1078,Eat,3.6363636363636362,0.1575,0.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,12.084444444444445,1.9513888888888888,2.3408333333333333,20.174444444444443,1.1602777777777777,1.0152777777777777,111.26,0.0,11.133333333333333,0,0,0,0,0,1,0
1079,Drink,3.5833333333333335,0.024444444444444446,0.0,3.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,12.108888888888888,1.9758333333333333,2.3652777777777776,20.198888888888888,0.18194444444444444,1.0397222222222222,111.28444444444445,0.0,11.15,0,0,0,0,0,1,0
1080,Eat,3.6153846153846154,0.06138888888888889,0.0,4.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,12.170277777777779,2.0372222222222223,2.4266666666666667,20.260277777777777,0.24333333333333335,0.08583333333333333,111.34583333333333,0.0,11.216666666666667,0,0,0,0,0,1,0
1081,Pee,3.642857142857143,0.09777777777777778,0.0,4.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,2.707777777777778,2.135,2.5244444444444443,20.358055555555556,0.3411111111111111,0.1836111111111111,111.44361111111111,0.0,11.316666666666666,0,0,0,0,0,1,0
1082,Exercise,3.6,0.11611111111111111,0.0,4.0,5.0,2.0,0.0,2.0,2.0,0.0,0.0,2.823888888888889,0.5238888888888888,2.6405555555555558,20.474166666666665,0.4572222222222222,0.2997222222222222,111.55972222222222,0.0,11.433333333333334,0,0,0,0,0,1,0
1083,Eat,3.5625,0.10583333333333333,0.0,4.0,5.0,3.0,0.0,2.0,2.0,0.0,0.0,2.9297222222222223,0.6297222222222222,2.7463888888888888,20.58,0.5630555555555555,0.31972222222222224,111.66555555555556,0.0,11.533333333333333,0,0,0,0,0,1,0
1084,Sleep,3.5625,0.22583333333333333,0.0,4.0,6.0,3.0,0.0,1.0,2.0,0.0,0.0,3.1555555555555554,0.8555555555555555,2.9722222222222223,18.681944444444444,0.7888888888888889,0.5455555555555556,111.89138888888888,0.0,11.766666666666667,0,0,0,0,0,1,0
1085,Eat,3.5833333333333335,1.1616666666666666,0.0,3.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,4.317222222222222,2.0172222222222222,4.1338888888888885,19.843611111111112,1.9505555555555556,1.3875,113.05305555555556,0.0,12.933333333333334,0,0,0,0,0,1,0
1086,Pee,3.5833333333333335,0.115,0.0,2.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,1.7244444444444444,2.132222222222222,4.248888888888889,19.95861111111111,2.0655555555555556,1.5025,113.16805555555555,0.0,13.033333333333333,0,0,0,0,0,1,0
1087,Sleep,3.5454545454545454,0.5916666666666667,0.0,2.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,2.3161111111111112,2.723888888888889,4.8405555555555555,1.8683333333333334,2.6572222222222224,2.0941666666666667,113.75972222222222,0.0,13.633333333333333,0,0,0,0,0,1,0
1088,Drink,3.3333333333333335,1.8580555555555556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.174166666666666,4.581944444444445,6.698611111111111,3.7263888888888888,4.333333333333333,3.9522222222222223,115.61777777777777,0.0,15.483333333333333,0,0,0,0,0,1,0
1089,Pee,3.5,0.1852777777777778,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.635,4.767222222222222,6.8838888888888885,3.9116666666666666,4.518611111111111,4.1375,115.80305555555556,0.0,15.683333333333334,0,0,0,0,0,1,0
1090,Exercise,3.6,0.049166666666666664,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.6841666666666666,4.2925,6.933055555555556,3.9608333333333334,4.567777777777778,4.1866666666666665,115.85222222222222,0.0,15.716666666666667,0,0,0,0,0,1,0
1091,Eat,3.6666666666666665,0.06694444444444445,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.7511111111111113,4.359444444444445,7.0,4.027777777777778,4.634722222222222,2.866111111111111,115.91916666666667,0.0,15.8,0,0,0,0,0,1,0
1092,Poop,3.8333333333333335,0.17722222222222223,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.9283333333333332,4.536666666666667,5.3469444444444445,4.205,4.811944444444444,3.0433333333333334,116.0963888888889,0.0,15.966666666666667,0,0,0,0,0,1,0
1093,Exercise,4.0,0.1638888888888889,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0922222222222224,0.40805555555555556,5.510833333333333,4.368888888888889,4.975833333333333,3.207222222222222,116.26027777777777,0.0,16.133333333333333,0,0,0,0,0,1,0
1094,Pee,3.857142857142857,0.05333333333333334,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.5105555555555555,0.4613888888888889,5.564166666666667,4.4222222222222225,5.029166666666667,3.2605555555555554,116.31361111111111,0.0,16.183333333333334,0,0,0,0,0,1,0
1096,Drink,3.75,0.08333333333333333,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.9661111111111111,0.9169444444444445,6.019722222222223,4.877777777777778,1.1513888888888888,3.716111111111111,43.318333333333335,0.0,16.65,0,0,0,0,0,1,0
1097,Drink,3.7777777777777777,0.31666666666666665,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.2827777777777778,1.2336111111111112,6.336388888888889,5.194444444444445,0.31666666666666665,4.032777777777778,43.635,0.0,16.966666666666665,0,0,0,0,0,1,0
1098,Drink,3.8,0.01638888888888889,0.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.2991666666666666,1.25,6.352777777777778,5.210833333333333,0.01638888888888889,4.049166666666666,43.65138888888889,0.0,16.966666666666665,0,0,0,0,0,1,0
1099,Pee,3.8181818181818183,0.025277777777777777,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.8138888888888889,1.2752777777777777,6.378055555555555,5.236111111111111,0.041666666666666664,4.0744444444444445,43.67666666666667,0.0,17.0,0,0,0,0,0,1,0
